Series Name,Country Name,Country Code,Region,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
People using safely managed sanitation services (% of population),Australia,AUS,East Asia & Pacific,93.56211367,93.66469122,93.76726878,93.86984633,93.97242389,94.07500144,94.177579,94.28015655,94.38273411,94.48531166,94.58788922,94.69046677,94.79304433,94.89562188,94.99819944,95.10077699,95.20335455,95.3059321,95.40873094,95.51137462,95.61374619,95.71611777
People using safely managed sanitation services (% of population),Austria,AUT,Europe & Central Asia,99.70664753,99.70460317,99.70255245,99.69886553,99.69494893,99.69105119,99.68717236,99.68329062,99.67942895,99.67558822,99.67175617,99.66793968,99.66637197,99.66591015,99.66544628,99.66495647,99.66446666,99.66395655,99.66535677,99.66685961,99.66847329,99.67017836
People using safely managed sanitation services (% of population),Azerbaijan,AZE,Europe & Central Asia,40.40324439,42.10252032,43.79572231,45.97545802,48.1592773,50.33233564,52.37658205,54.41327532,56.1686287,57.88001698,59.652152,61.48677171,63.38538526,65.34922725,66.89236523,68.37541374,68.45709327,68.59385217,68.78649636,69.03606025,69.03606025,69.03606025
People using safely managed sanitation services (% of population),Bahrain,BHR,Middle East & North Africa,85.93832204,86.25456438,86.57080671,86.88704905,87.20329139,87.49797497,87.77202857,88.04577894,88.31922609,88.59237,88.86521068,89.13774814,89.40998236,89.68191335,89.95243176,90.22132702,90.48992138,90.75821486,91.02620745,91.29389915,91.60551584,91.91713254
People using safely managed sanitation services (% of population),Bangladesh,BGD,South Asia,11.0465157,11.7415265,12.45785625,13.17340431,13.88794175,14.60459034,15.32344548,16.0442555,16.76500767,17.48508201,18.2042186,18.92166074,19.63638733,20.34758401,21.50997925,22.70013176,23.91708286,25.15955384,26.42637731,27.71641782,29.02851262,30.15469977
People using safely managed sanitation services (% of population),Belarus,BLR,Europe & Central Asia,84.62906247,84.70729848,84.78488956,84.86167109,84.1162416,83.32743063,82.54071013,81.75562702,80.97194446,80.18860955,79.41874233,78.65456268,77.89060029,77.12634894,76.36103169,75.59466382,74.82623855,74.95341147,75.08790881,75.2292609,75.0963568,74.88841787
People using safely managed sanitation services (% of population),Belgium,BEL,Europe & Central Asia,68.65743601,68.65751821,68.65760145,68.6576796,69.9457749,71.245617,72.55720805,73.88055148,75.21564483,76.77412681,78.36241578,79.96244272,81.57422657,83.19775458,84.83303904,86.4800687,88.13885873,89.80938583,91.49167089,93.18570796,94.05831866,94.47766612
People using safely managed sanitation services (% of population),Benin,BEN,Sub-Saharan Africa,1.118606076,1.181238669,1.246967756,1.316616275,1.388197079,1.461654988,1.536988722,1.614196997,1.693241973,1.774066892,1.851877405,1.928190673,2.005969998,2.085162211,2.165881228,2.248074029,2.331723822,2.416813736,2.503326937,2.59124574,2.680552453,2.690867812
People using safely managed sanitation services (% of population),Bhutan,BTN,South Asia,37.48026366,37.64748075,38.80658814,39.93750834,41.03913343,42.10562975,43.10679392,44.08688049,45.04544766,45.64195638,46.15060964,46.62716142,47.07137673,47.48363736,47.86442084,48.21419982,48.53354151,48.82310014,49.08346055,49.5105815,50.07394748,50.62325392
People using safely managed sanitation services (% of population),Bosnia and Herzegovina,BIH,Europe & Central Asia,26.06826113,26.13772465,26.20321071,26.26518202,26.32007951,26.37251763,26.42117081,26.46550417,26.50603322,26.54276251,29.22104063,32.11487682,35.05787131,38.04888657,41.09950473,44.28306946,47.58602691,51.01011857,54.55765266,54.55765266,54.55765266,54.55765266
People using safely managed sanitation services (% of population),Brazil,BRA,Latin America & Caribbean,35.74204223,36.16762648,36.58590008,37.00214679,37.41623588,37.82821473,38.2382812,38.64646829,39.05281041,39.45704332,39.85951066,40.26155426,41.15432195,42.06269459,42.98721069,43.9276599,44.88398331,45.85641888,46.84473202,47.84931303,48.70631793,49.55150867
People using safely managed sanitation services (% of population),Bulgaria,BGR,Europe & Central Asia,54.93177694,55.33432143,55.77230509,56.24127258,56.7410508,57.27114793,57.83120975,58.4210111,59.04023504,59.68842583,60.58818085,61.56827468,62.57067651,63.59511354,64.7409691,65.95981005,67.2013432,68.4654163,69.45186756,70.44421014,71.44246643,72.44664845
People using safely managed sanitation services (% of population),Burkina Faso,BFA,Sub-Saharan Africa,3.28080004,3.37261365,3.770681694,4.160923941,4.543442451,4.917497542,5.283181115,5.623115435,5.941994066,6.253269409,6.557050871,6.85324517,7.141679911,7.422278128,7.695031949,7.959788114,8.216471685,8.464844234,8.704925674,8.936718281,9.160081633,9.456731522
People using safely managed sanitation services (% of population),Cambodia,KHM,East Asia & Pacific,5.38756,5.778906262,8.264533638,10.72613974,11.98001832,13.18345839,14.39661156,15.61966493,16.86050559,18.15228019,19.45144022,20.75777896,22.07108644,23.39096909,24.71757963,26.05051318,27.40050911,28.9501806,30.50742057,32.07171108,33.64280891,35.22019658
People using safely managed sanitation services (% of population),Canada,CAN,North America,77.39367655,77.39593401,77.39646425,77.84913557,78.30181696,78.74879268,79.17612123,79.55637703,79.93578766,80.31434727,80.69206525,81.06879647,81.4438505,81.81810282,82.19154489,82.56419215,82.93603795,83.30713815,83.68618288,84.06452268,83.99551868,83.92649315
People using safely managed sanitation services (% of population),Central African Republic,CAF,Sub-Saharan Africa,19.67585924,19.63079303,19.58571614,19.54025688,19.49432379,19.09000602,18.69190497,18.29993296,17.91349317,17.53225613,17.15613603,16.78457404,16.41748316,16.05454423,15.69523378,15.33947093,14.98715788,14.63759228,14.29069694,13.94619235,13.60380647,13.26327363
People using safely managed sanitation services (% of population),Chad,TCD,Sub-Saharan Africa,8.439916944,8.506079887,8.570605142,8.635531897,8.700728003,8.766192673,8.831926387,8.898086163,8.964362295,9.054079676,9.150796989,9.254988549,9.367332982,9.488149735,9.617949774,9.757476873,9.907292532,10.06797278,10.24035517,10.42481069,10.622491,10.83380405
People using safely managed sanitation services (% of population),Chile,CHL,Latin America & Caribbean,66.54896829,66.90661144,67.24930282,67.54523155,69.6129325,71.69609329,73.79541913,75.91038405,78.04147127,80.18813474,82.35032586,84.52857421,86.72229512,88.93173508,91.15687662,93.36422347,94.94148852,95.21671496,95.16858155,95.23560425,95.2628448,95.29202445
People using safely managed sanitation services (% of population),China,CHN,East Asia & Pacific,13.38580957,13.75047714,14.49125858,16.53643861,18.70511962,20.99396121,23.38820352,25.88912686,28.50181402,31.22145924,34.04724487,36.95073611,39.93898541,43.01897279,46.18993109,49.44812032,52.79106242,56.21288738,59.70094598,63.2498395,64.60967809,65.9328271
People using safely managed sanitation services (% of population),Colombia,COL,South Asia,15.3161244,15.46600859,15.61503847,15.76321341,15.91058576,16.05716118,16.20294715,16.3480078,16.49230015,16.63583054,16.77867275,16.92084464,17.06229163,17.20309936,17.34328201,17.48278571,17.62162447,17.75988876,17.89759933,18.03477861,18.17136374,18.30745603
People using safely managed sanitation services (% of population),"Congo, Dem. Rep.",COD,Sub-Saharan Africa,22.01329575,21.55331501,21.09716724,20.64489058,20.19652512,19.75200602,19.31554483,18.88752234,18.46801038,17.99043877,17.51831154,17.05156574,16.59012622,16.13390911,15.68284475,15.23682877,14.79576165,14.35951117,13.927993,13.50105967,13.07858337,13.05840652
People using safely managed sanitation services (% of population),Costa Rica,CRI,Latin America & Caribbean,24.92096503,24.75304003,24.5910209,24.43501279,24.28543499,24.14301449,24.0071825,23.87833317,23.77575628,23.70453557,23.63853661,23.72672267,23.84281944,23.96744413,24.09968623,24.23838276,24.38255277,24.53152629,24.68424661,24.83996617,24.99770377,25.16756667
People using safely managed sanitation services (% of population),Cote d'Ivoire,CIV,Sub-Saharan Africa,9.577645057,9.91848054,10.25864128,10.59800632,10.93668644,11.27750513,11.62128348,11.96791764,12.31730338,12.66913442,13.02351554,13.38034168,13.73941541,14.10063877,14.46391437,14.82988326,15.19820158,15.56877553,15.94142297,16.31588716,16.69198924,16.9701696
People using safely managed sanitation services (% of population),Croatia,HRV,Europe & Central Asia,78.79695263,78.84440873,78.7321558,78.62048832,78.50895974,78.39779093,78.28698905,78.1765462,78.0664726,77.95676042,77.84742005,77.73821142,77.63338797,77.53277728,77.43668569,77.50990868,77.58697194,77.66788413,77.7348087,77.80533413,77.87969577,77.95740716
People using safely managed sanitation services (% of population),Cuba,CUB,Latin America & Caribbean,42.5254351,42.64950756,42.77263175,42.90414597,43.04458831,42.94197242,42.83689007,42.72934621,42.61933755,42.50703234,42.39228508,42.27509156,42.15546557,42.04102188,41.92638323,41.80942136,41.6904712,41.56710075,41.43922007,41.30692193,41.16995138,41.02822237
People using safely managed sanitation services (% of population),Cyprus,CYP,Europe & Central Asia,76.26209086,76.30140259,76.27703492,76.16305894,76.09144178,76.12927882,76.16880617,76.209106,76.25017269,76.29170297,76.33400342,76.37677467,76.42033175,76.47086263,76.52732248,76.59044097,76.65975408,76.73511165,76.81605602,76.81464948,76.81915795,76.82902186
People using safely managed sanitation services (% of population),Czechia,CZE,Europe & Central Asia,85.7871789,85.80844015,85.83224816,85.85688217,85.88234462,85.90862912,85.93574107,85.96368075,85.99244763,86.02204325,86.05245951,86.0837072,86.39683725,86.72320319,87.05015686,87.37754571,87.70576795,88.03480853,88.36443328,88.69487816,89.02614335,89.358226
People using safely managed sanitation services (% of population),Denmark,DNK,Europe & Central Asia,94.47190186,94.47190199,94.47190224,94.4718989,94.47189953,94.47189715,94.47190208,94.47190081,94.83889835,95.20348667,95.56568658,95.92549242,96.28290179,96.63793231,96.99058357,97.34086561,97.68877256,98.03433163,98.37754339,98.55531132,98.64052239,98.72269843
People using safely managed sanitation services (% of population),Djibouti,DJI,Sub-Saharan Africa,26.46729272,26.47663423,26.48597903,26.495321,26.50466451,27.38009108,28.25318499,29.12373284,29.9917282,30.85694691,31.72178016,32.58628985,33.45031437,34.314131,35.17733799,36.04065919,36.90345797,37.76599798,38.62831214,39.49043333,39.52545177,39.56237659
People using safely managed sanitation services (% of population),Dominican Republic,DOM,Latin America & Caribbean,52.48764147,52.73251198,52.28934273,51.80904155,51.31629598,50.82811546,50.34395206,49.86385315,49.38760588,48.91560707,48.44709254,47.98947536,47.53932516,47.09122684,46.64486314,46.20000221,45.75655038,45.31451901,44.87463776,44.43658678,44.00007752,43.564698
People using safely managed sanitation services (% of population),Ecuador,ECU,North America,39.98256888,40.02177386,40.06109533,40.10226237,40.13879999,40.30218908,40.46011546,40.61233652,40.75904665,40.90024139,41.03576384,41.1712002,41.30588679,41.43610255,41.56202013,41.68323085,41.80011322,41.91244598,41.95504039,41.90062098,41.85847936,41.80453622
People using safely managed sanitation services (% of population),"Egypt, Arab Rep.",EGY,Middle East & North Africa,54.0308385,54.01322661,53.99485141,53.97572011,54.72310464,55.47312014,56.22575695,56.97434862,57.7220636,58.47324582,59.22758824,59.98539287,60.74175897,61.50195168,62.26571338,63.03318025,63.80446863,64.58227693,65.40682689,66.27777676,67.15455335,67.16212676
People using safely managed sanitation services (% of population),Estonia,EST,Europe & Central Asia,91.67023648,91.54686382,91.42044881,91.25463324,91.17013777,91.08430611,90.99700983,90.90836199,90.81836027,90.72700832,90.63414281,90.53990887,90.46795678,90.42112588,90.37630535,90.38787664,90.40167601,90.41913566,90.44082301,90.41253546,90.41972501,90.41784558
People using safely managed sanitation services (% of population),Ethiopia,ETH,Sub-Saharan Africa,2.156488012,2.395848041,2.628726998,2.861280973,3.103260691,3.341985547,3.577615918,3.811943009,4.063623898,4.312991337,4.560500311,4.806023328,5.049910228,5.289333073,5.527120513,5.763271672,5.998034004,6.231285797,6.463534141,6.694920206,6.925457877,7.155423069
People using safely managed sanitation services (% of population),Fiji,FJI,East Asia & Pacific,42.90670636,42.89801374,42.88932014,43.44612011,43.99711888,44.54242738,44.95070302,45.35010113,45.73430845,46.10664564,46.46844165,46.81991162,47.16094595,47.49198906,47.81283661,48.12354695,48.42430081,48.71530896,48.99653559,49.26848547,49.23889047,49.01606195
People using safely managed sanitation services (% of population),Finland,FIN,Europe & Central Asia,86.4821561,86.6425246,86.80289736,86.96327093,87.1236432,87.28401523,87.44438729,87.6047605,87.76513118,87.92550426,88.08586328,88.24621134,88.40656114,88.56692344,88.72730092,88.88767769,89.04805335,89.20843279,89.36880758,89.52918523,89.6895605,89.84993647
People using safely managed sanitation services (% of population),France,FRA,Europe & Central Asia,88.83074724,88.84921253,88.86768044,88.86521012,88.86271849,88.8602116,88.85768114,88.855134,88.85255473,88.84994611,88.84730288,88.84463593,88.92142816,88.99778805,89.07370474,89.14918953,89.22423343,89.29884823,89.37302264,89.44676597,89.52006947,89.59294208
People using safely managed sanitation services (% of population),"Gambia, The",GMB,Sub-Saharan Africa,43.24257143,42.03636716,40.85318544,39.73582854,38.6702261,38.07739256,37.48987247,36.90669656,36.32675052,35.74966268,35.1739575,34.5988711,34.02318945,33.44625874,32.86691207,32.28393099,31.69605338,31.10193677,30.50027676,29.88976609,29.26912645,28.63398761
People using safely managed sanitation services (% of population),Georgia,GEO,Europe & Central Asia,42.61428771,41.97259573,41.18489184,40.28627274,39.42350219,38.55876559,37.69178267,36.82251242,35.95117575,35.07774063,34.20192346,33.32394296,32.44350876,31.56110374,30.64744559,29.72985406,28.80594798,27.87642082,26.94067167,25.99887176,25.11742826,24.55250751
People using safely managed sanitation services (% of population),Germany,DEU,Europe & Central Asia,95.8785061,95.8928321,95.90708697,95.92127588,95.99020147,96.0590866,96.12785145,96.19663965,96.26531081,96.3339416,96.40251877,96.47105059,96.52664924,96.58224717,96.63785022,96.69344873,96.75004296,96.80755534,96.86606746,96.87059608,96.87604719,96.88248912
People using safely managed sanitation services (% of population),Ghana,GHA,Sub-Saharan Africa,3.608627254,3.666580255,4.216002714,4.772145127,5.334495986,5.901997445,6.473386979,7.048960984,7.62818445,8.210456193,8.795341642,9.382249122,9.970652932,10.56003701,11.14993143,11.73986952,12.32939327,12.91806222,13.50544621,14.09114719,14.67473769,15.25584969
People using safely managed sanitation services (% of population),Greece,GRC,Europe & Central Asia,77.10524032,77.76414206,78.48019183,79.19377495,79.90549893,80.61449449,81.32106779,82.02555279,82.72793483,83.42767572,84.12507339,84.82044479,85.51407377,86.20541069,86.8944833,87.63944249,88.38519335,89.12828448,89.86902291,90.60715436,91.34297775,92.07623505
People using safely managed sanitation services (% of population),Guinea-Bissau,GNB,Sub-Saharan Africa,3.013406089,3.013406089,3.013406089,3.013406089,3.013406089,3.645373997,4.318730635,4.999692581,5.688431706,6.384885086,7.089472184,7.802133702,8.523057795,9.252264363,9.989944754,10.7362113,11.49108068,12.25465824,13.02715225,13.80857404,14.59903449,15.39864393
People using safely managed sanitation services (% of population),Guyana,GUY,Latin America & Caribbean,55.39887257,54.86226115,54.32549267,53.80916472,53.34479369,52.87839318,52.40981869,51.93925907,51.46672901,50.99209304,50.51553078,50.03706075,49.52107276,49.0040786,48.48397177,47.96097199,47.43498213,46.90592237,46.37427887,45.83967546,45.30231292,44.76224342
People using safely managed sanitation services (% of population),Honduras,HND,Latin America & Caribbean,43.53373763,44.17157126,44.78167667,45.37677519,45.95778249,46.45062821,46.92750534,47.38879794,47.83445118,48.26509215,48.6803282,49.08084326,49.46618636,49.83731135,50.19373574,50.53676496,50.86615013,51.18234901,51.48583681,51.77686166,52.05567725,52.32280007
People using safely managed sanitation services (% of population),Hungary,HUN,Europe & Central Asia,65.70400966,65.42653197,65.15981543,64.89433763,66.17101935,67.49288371,68.86080132,70.27146686,71.72431988,73.21874178,74.74922618,76.31959578,77.9180968,79.55040107,81.22006659,82.92682726,84.67584128,86.90456961,87.72220555,87.75110253,87.78048871,87.81036836
People using safely managed sanitation services (% of population),India,IND,South Asia,6.096392313,7.399400388,8.782426344,10.17746712,12.56089644,14.66108933,16.76951846,18.96300541,21.16935265,23.38820895,25.6195429,27.86325391,30.11935259,32.38714535,34.66598361,36.95517413,39.25401861,41.47564339,43.62501301,45.76642277,47.89959768,50.0241473
People using safely managed sanitation services (% of population),Iraq,IRQ,Middle East & North Africa,25.58180807,26.6047625,27.62642577,28.64679795,29.66588064,30.29749605,30.98201364,31.72096814,32.51588991,33.36828847,34.28117496,35.25596339,36.29309632,37.98840268,39.78301754,41.67486863,43.66218918,45.75364688,47.81015295,49.60935983,51.36632589,52.06429048
People using safely managed sanitation services (% of population),Ireland,IRL,Europe & Central Asia,54.76891546,56.12406663,57.49083996,58.86328601,60.24505017,61.63633018,63.16876695,64.72233746,66.29249347,67.87916721,69.48232494,71.10193427,72.73797359,74.36132447,76.00192163,77.65962646,79.00954903,79.11169769,79.21711956,79.40341377,79.59272692,79.78487725
People using safely managed sanitation services (% of population),Israel,ISR,Europe & Central Asia,80.20514923,80.90917618,81.61574767,82.32489234,83.03660077,83.75085624,84.46767587,85.18704695,85.90898597,86.63348546,87.36059247,88.08823831,88.81710949,89.54865576,90.28285244,91.01971658,91.75924657,92.50146871,93.24636669,93.99392709,94.74420262,95.49714847
People using safely managed sanitation services (% of population),Italy,ITA,Europe & Central Asia,78.92176247,78.92256695,78.92389948,78.92548466,78.93066501,78.93583176,78.94099677,78.94616567,78.95133091,78.95648853,78.96165465,78.96681241,78.97360851,78.98113449,78.98864247,78.99614452,79.00361045,79.01106046,79.01498718,79.01896124,79.02300008,79.02709572
People using safely managed sanitation services (% of population),Japan,JPN,East Asia & Pacific,96.40438015,96.55231088,96.69402563,96.83195832,96.96610918,97.09647845,97.22306637,97.39781231,97.56734709,97.73165676,97.89072739,98.04454503,98.19309575,98.33636559,98.47434064,98.60700694,98.73435056,98.85635757,98.92199212,98.97932133,99.03489024,99.08870348
People using safely managed sanitation services (% of population),Jordan,JOR,Middle East & North Africa,75.99202982,75.97030347,75.98596564,75.98938632,76.00247109,76.52462414,77.17946868,77.79234692,78.36580832,78.92006868,79.43616156,79.91463647,80.35841441,80.76824487,81.1477922,81.3413425,81.5300419,81.71320257,81.89099228,82.06383228,82.23162524,82.28427469
People using safely managed sanitation services (% of population),Kenya,KEN,Sub-Saharan Africa,24.46713474,24.76418419,25.1033108,25.44395881,25.7861728,26.13010157,26.47569279,26.8229975,27.13599783,27.446504,27.75734139,28.06828353,28.37938819,28.69056739,29.00192971,29.3134348,29.62509837,29.93693056,30.24889853,30.56111304,30.87348987,31.18609935
People using safely managed sanitation services (% of population),Kiribati,KIR,East Asia & Pacific,16.99176725,17.72618798,18.41394044,19.10157168,19.7889934,20.23046601,20.70353958,21.19865444,21.52046539,21.82926807,22.12495765,22.40736094,22.67630256,22.93145578,23.1728067,23.40016462,23.61303786,23.8114432,23.99555845,24.16551399,24.32144136,24.46350954
People using safely managed sanitation services (% of population),"Korea, Rep.",KOR,East Asia & Pacific,87.20934082,87.83766326,88.46810417,89.10066357,89.73534144,90.36825467,91.00279449,91.64095781,92.27312053,92.90559382,93.54108611,94.17940135,94.82034349,95.46371647,96.10919383,96.75678088,97.40629704,98.05756174,98.63302604,99.19224118,99.47945398,99.46325555
People using safely managed sanitation services (% of population),Kuwait,KWT,East Asia & Pacific,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
People using safely managed sanitation services (% of population),Kyrgyz Republic,KGZ,Europe & Central Asia,85.11296403,85.22754975,85.63029948,86.03010119,86.426723,86.91096475,87.38566783,87.85230755,88.31665041,88.77857017,89.23541134,89.68702712,90.13326164,90.57432531,91.01007165,91.44047245,91.81082924,91.99251622,92.16984421,92.34318678,92.5146481,92.57593154
People using safely managed sanitation services (% of population),Lao PDR,LAO,East Asia & Pacific,21.74708227,24.39563331,26.7666731,29.11224762,31.43161031,33.66533682,35.78234388,37.87868106,39.954893,42.01011461,44.04469744,46.05858567,48.05186397,50.0239586,51.97527213,53.90567641,55.81526392,57.70380374,59.57137944,61.05862131,61.08141826,61.10436299
People using safely managed sanitation services (% of population),Latvia,LVA,Europe & Central Asia,66.77258586,66.76046964,66.95748439,67.08596902,67.16666235,67.2460762,68.32718034,69.41412387,70.5100269,71.61838677,72.73879986,73.86738073,75.00397929,76.14851512,77.30085075,78.62237355,79.95763681,81.30654755,82.45055784,83.60608396,84.67663885,85.24339855
People using safely managed sanitation services (% of population),Lebanon,LBN,Middle East & North Africa,17.85218076,17.85218076,17.85218076,18.34685738,18.84153401,19.33621063,19.83088725,20.32556387,20.82024049,21.31491711,21.80959374,22.30427036,22.79894698,23.2936236,23.78830022,24.28297685,24.77765347,25.27233009,25.76700671,26.1934116,25.97332942,25.67268022
People using safely managed sanitation services (% of population),Lesotho,LSO,Sub-Saharan Africa,6.956035932,9.24941747,11.53087989,13.75899261,15.96040284,18.12954218,20.27141267,22.38246257,24.46811774,26.52821364,28.56272918,30.57155169,32.55779912,34.52124262,36.46185425,38.37956825,40.27448702,42.14656297,43.99523058,45.8203997,47.62168626,47.56960026
People using safely managed sanitation services (% of population),Libya,LBY,Middle East & North Africa,27.13567135,26.93040401,26.72513668,26.51986935,26.31460202,26.10933469,25.90406736,25.69880003,25.4935327,25.28826537,25.08299804,24.87773071,24.67246338,24.46719605,24.26192871,24.05666138,23.82954805,23.83004447,23.83053967,23.83053967,23.83053967,23.83053967
People using safely managed sanitation services (% of population),Lithuania,LTU,Europe & Central Asia,80.431138,80.81107818,81.18634205,81.56307215,81.94126132,82.3381716,82.75228176,83.1652586,83.57709254,84.02396209,84.46116504,85.51692543,86.60586431,87.7085336,88.83089534,89.95667736,91.08762585,92.22336095,93.23425783,93.75529257,94.27521934,94.79334091
People using safely managed sanitation services (% of population),Luxembourg,LUX,Europe & Central Asia,92.15801483,92.20374449,92.23683607,92.26908643,92.29988524,92.32945051,92.3583056,92.38637369,92.41380742,92.44030029,92.46615001,92.49128289,92.51524531,92.84367654,93.17226767,93.50064123,93.82876317,94.15675602,94.48539825,94.813857,95.14211408,95.47022486
People using safely managed sanitation services (% of population),Madagascar,MDG,Sub-Saharan Africa,3.169428919,3.564404913,3.95967755,4.355391747,4.751172189,5.165354163,5.580290227,5.995960596,6.412517186,6.829710076,7.247689083,7.666431951,8.085974326,8.506291499,8.927479112,9.349450797,9.772301778,10.19600592,10.6205949,11.04597648,11.4723103,11.8994337
People using safely managed sanitation services (% of population),Malawi,MWI,Sub-Saharan Africa,7.831087189,7.839982661,7.847124763,7.854267726,7.861288387,10.06081104,12.25262376,14.43682209,16.61329836,18.78290152,20.94526726,23.10008287,25.24691701,27.38546712,29.51527349,31.63600753,33.74722136,35.84852886,37.93948079,40.01966386,42.08858506,44.14581993
People using safely managed sanitation services (% of population),Malaysia,MYS,South Asia,76.11093251,76.28206248,76.45002986,76.61492806,76.77679375,76.93555024,77.09135063,77.24421299,77.63326945,78.01995624,78.55368981,79.08708173,79.6227308,80.16110926,80.70230737,81.24629895,81.79314846,82.33808317,83.05384957,83.78173019,84.51442175,85.25199083
People using safely managed sanitation services (% of population),Mali,MLI,Sub-Saharan Africa,4.64138399,5.119554723,5.605869124,6.099748615,6.600540946,7.107651133,7.620364194,8.13809118,8.660082444,9.174402239,9.691204218,10.20997647,10.73023636,11.25153014,11.77335791,12.29539766,12.81720315,13.33833116,13.8585726,14.37742417,14.89488796,15.40850196
People using safely managed sanitation services (% of population),Malta,MLT,Europe & Central Asia,99.27739883,99.27729414,99.27720154,99.27710267,98.42315406,97.56920713,96.71530001,95.86141582,95.00752871,94.15364893,93.29976778,92.44588461,91.59200622,90.73812441,89.88425054,89.03036748,88.17649249,88.17647061,88.17644993,88.17642936,88.17640739,88.17638221
People using safely managed sanitation services (% of population),Mexico,MEX,Latin America & Caribbean,17.57639216,17.67974932,17.78080695,19.7140423,21.6811675,23.68182304,25.71567803,27.78236747,29.88163593,32.01309832,34.17649197,36.37178521,38.59857209,40.85675244,43.14612907,45.46631475,47.81727567,50.19861625,52.61023045,55.05193352,57.52353309,60.02472404
People using safely managed sanitation services (% of population),Monaco,MCO,Europe & Central Asia,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
People using safely managed sanitation services (% of population),Mongolia,MNG,East Asia & Pacific,41.86386495,42.59796804,43.30380558,43.9906252,45.35846826,46.72405568,48.08770251,49.447924,50.80387327,52.15311437,53.49656501,54.68727701,55.80358135,56.93123485,58.06993864,59.22008424,60.38136728,61.55351743,62.73961612,63.93906228,65.15120199,65.55783391
People using safely managed sanitation services (% of population),Montenegro,MNE,Europe & Central Asia,23.94932932,23.94932932,23.94932932,23.94932932,23.94932932,23.94932932,23.94932932,26.26775255,28.55996426,30.82600314,33.06549004,35.27822172,37.46407433,39.6229534,41.75480002,43.85955965,45.93708499,47.98737393,50.00739056,51.73088664,53.41509793,55.40114583
People using safely managed sanitation services (% of population),Morocco,MAR,North America,48.73051445,49.27505289,50.12663528,50.99863629,51.78736761,52.33004395,52.8816556,53.43267921,53.98285234,54.53193858,55.08055339,55.62801683,56.17451249,56.71980401,57.26407488,57.8070828,58.34901291,58.8896266,59.42889973,60.06077076,60.70962249,60.89822107
People using safely managed sanitation services (% of population),Myanmar,MMR,South Asia,58.38124032,58.92318081,59.24143853,59.55521911,59.86449156,60.16921681,60.46931202,60.76480684,61.05566683,61.04632319,61.03404166,61.01879759,61.00058771,60.97943077,60.95525086,60.92729824,60.89505769,60.85804909,60.81572255,60.76766634,60.71341824,60.65227978
People using safely managed sanitation services (% of population),Nepal,NPL,South Asia,8.999705823,11.23151982,12.81469698,14.4404105,16.10838152,17.81832583,19.5699551,21.36301044,23.1971366,25.07202248,26.98735175,28.9428133,30.93806258,32.9726639,35.04617821,37.15817451,39.30814737,41.49563433,43.72009741,45.98106838,48.27796638,50.61031363
People using safely managed sanitation services (% of population),Netherlands,NLD,Europe & Central Asia,97.44082162,97.44109421,97.44136389,97.44163003,97.44517375,97.44871372,97.45222842,97.45572699,97.45921573,97.46271539,97.46621374,97.46968771,97.4731565,97.4765938,97.48000953,97.48342123,97.48682673,97.4902357,97.49366228,97.49708182,97.49751709,97.49762416
People using safely managed sanitation services (% of population),New Zealand,NZL,East Asia & Pacific,80.43644737,81.02217641,81.60877479,82.19624187,82.78457703,83.37378371,83.96385548,84.55480097,85.14661006,85.73929568,86.33284203,86.92726407,87.52255072,87.57674154,87.62797981,87.67626582,87.72159983,87.7639802,87.80340271,87.9647337,88.61714811,88.67798075
People using safely managed sanitation services (% of population),Niger,NER,Sub-Saharan Africa,2.822690676,3.123734732,3.416996048,3.710342559,3.967094435,4.215102363,4.459880488,4.701323673,4.939318328,5.174085123,5.405512811,5.633481263,5.858224774,6.079625113,6.299589207,6.518507124,6.736270421,6.953301284,7.169499991,7.385322181,7.600967144,7.87185873
People using safely managed sanitation services (% of population),Nigeria,NGA,Sub-Saharan Africa,20.71900645,20.68867705,21.08541804,21.49617364,21.92151898,22.35931751,22.80993094,23.27375666,23.75119151,24.24260981,24.74838538,25.26865785,25.80358553,26.35325408,26.91777264,27.49724456,28.09160484,28.70101002,29.32538671,29.96467734,30.61886892,31.28784949
People using safely managed sanitation services (% of population),North Macedonia,MKD,Europe & Central Asia,12.90411696,12.91805845,12.93199952,12.94594122,12.95994947,12.92872469,12.89566474,12.8606006,12.82335939,12.7836907,12.74149378,12.69651277,12.64864566,12.59763044,12.54328183,12.48558812,12.42419337,12.35899996,12.20573679,12.19233419,12.20491364,12.21429602
People using safely managed sanitation services (% of population),Norway,NOR,Europe & Central Asia,76.51401716,76.5773714,76.64143029,76.70619939,76.77175639,76.83809332,76.90514096,76.97286189,77.04126091,77.11036981,77.1801798,77.25053033,77.32142648,77.39303612,77.46535464,77.53839667,77.612141,77.68660567,77.76178374,77.83768932,77.91431703,77.99166224
People using safely managed sanitation services (% of population),Paraguay,PRY,Latin America & Caribbean,42.4693919,43.19662848,43.90381072,44.55972938,45.20029685,45.83308073,46.45799498,47.07508551,47.68449142,48.286153,48.88011943,49.46643839,50.04520927,50.61523956,51.17811806,51.73445461,52.28430374,52.82768556,53.36447182,53.87809186,54.38426972,54.73890725
